B cells,naive B cells,non-switched memory B cells,class-switched memory B cells,T cells,CD4 T cells,Th cells,naive Th cells,CM Th cells,EM Th cells,TEMRA Th cells,CD8 T cells,naive CD8 T cells,CM CD8 T cells,EM CD8 T cells,TEMRA CD8 T cells,Treg cells,naive Treg cells,activated Treg cells,neutrophils,eosinophils,platelets,CD56+ NKT,CD16+ NKT,basophils,CD56++ NK,CD16+CD56+ NK,CD14+ monocytes,CD14+CD16+ monocytes,CD16+ monocytes,pDC,mDC,target
0.947769622,0.960953011,0.970486111,0.949959645,0.052282591,0.056366121,0.061633736,0.038095238,0.079779917,0.046386873,0.025,0.042664995,0.054821929,0.077557756,0.038073908,0.025922671,0.019218241,0.019672131,0.019039735,0.995118359,0.670191672,0.010816268,0.011847301,0.060880296,0.369863014,0.029411765,0.001891074,0.932442465,0.870967742,0.439590444,0.379310345,0.129770992,CD35
0.295180723,0.544,0.068027211,0.007718696,0.069615294,0.074378906,0.07100871,0.149482484,0.075636277,0.019087862,0.049235993,0.067062656,0.11222031,0.119791667,0.054371556,0.061755624,0.106758833,0.158536585,0.094706168,0.472467401,0.288982082,0.221814781,0.208080808,0.39142803,0.03358209,0.535714286,0.314285714,0.075545852,0.341463415,0.911036036,0.049180328,0.20754717,CD360
0.014289296,0.011129661,0.031195841,0.012686567,0.065739093,0.036317764,0.037660976,0.014629389,0.017367248,0.064649243,0.209287532,0.106518832,0.017582418,0.023556231,0.140997024,0.146832521,0.02571339,0.020467836,0.027380466,0.658372886,0.986609534,0.963975003,0.25,0.076063703,0.825757576,0.041666667,0.018150389,0.998180164,1,0.370493992,0.869565217,0.836538462,CD36
0.988391778,1,0.99381762,0.972972973,0.032977727,0.025191229,0.026894771,0.051678298,0.009386873,0.024826928,0.083489097,0.042395199,0.063769752,0.008235294,0.029555277,0.048692403,0.012638718,0.040935673,0.0051731,0.068547832,0.08678501,0.075197393,0.061962913,0.017573222,0.031088083,0.094339623,0.063613232,0.202388852,0.347826087,0.272854152,0.12244898,0.169064748,CD37
0.435885167,0.605248146,0.269175109,0.317241379,0.18181328,0.221765571,0.22228927,0.6165,0.125831646,0.052729818,0.06019656,0.139420801,0.334115806,0.065292096,0.091450741,0.082059435,0.213104326,0.291390728,0.193117409,0.297588306,0.317333333,0.271715111,0.088159918,0.319386039,0.9625,0.740740741,0.809207614,0.995405819,0.979166667,0.199131064,0.794117647,0.920634921,CD38
0.797829812,0.783950617,0.828014184,0.816260163,0.030772272,0.047335147,0.015135628,0.007125891,0.019017568,0.016014783,0.006482982,0.009976273,0.008090218,0.022077922,0.013290113,0.005049655,0.294912842,0.049904031,0.353282715,0.279724481,0.839871383,0.001694132,0.030212766,0.061582382,0.049689441,0.051724138,0.004467912,0.927299703,0.864197531,0.30878187,0.235294118,0.648275862,CD39
0.389139198,0.394404827,0.323296355,0.405757368,0.002346075,0.002272243,0.002202731,0.001959038,0.00249016,0.00135196,0.003856041,0.002086693,0.003099402,0.001436782,0.003038674,0.000854579,0.003100241,0.001848429,0.003023758,0.000416868,0.001432665,0.001219194,0.000454959,0.000948047,0,0.016949153,0,0.013908206,0.125,0.031746032,0.068181818,0.02811245,CD40
0.04547817,0.044352454,0.038596491,0.043251305,0.058768126,0.047090198,0.047565822,0.038970725,0.038296178,0.060591133,0.130497477,0.075131125,0.039082969,0.047648903,0.086094552,0.095930233,0.043374317,0.028301887,0.047053836,0.666147426,0.973670353,0.997083333,0.239261168,0.075237702,0.772413793,0.032786885,0.015422078,0.978723404,0.894736842,0.307944846,0.6875,0.698961938,CD41 - CD61
0.020755954,0.018401682,0.017615176,0.022492401,0.029753138,0.024839456,0.025314124,0.018735745,0.018967027,0.035828535,0.071849234,0.036697641,0.017499017,0.019147622,0.044995526,0.045180336,0.021368845,0.020280811,0.021704815,0.351008405,0.907027818,0.998468113,0.158981748,0.047058824,0.585365854,0.017241379,0.017314189,0.901521217,0.820895522,0.240452617,0.58,0.47755102,CD41a
0.044906166,0.044709389,0.051987768,0.038754325,0.047356253,0.046765995,0.046570669,0.045069904,0.045003023,0.047627838,0.057352044,0.048944429,0.04340836,0.049056604,0.048151751,0.054417609,0.049295775,0.041025641,0.05211025,0.203663932,0.691975309,0.99777516,0.094795539,0.040628657,0.323863636,0.041666667,0.019517796,0.644817073,0.637931034,0.131494548,0.4,0.246753247,CD42a
0.032735962,0.02852441,0.050347222,0.027956989,0.045981024,0.045393595,0.042194473,0.052943425,0.032690779,0.033293698,0.083125,0.038842144,0.040198511,0.040244969,0.036538734,0.040375914,0.062163133,0.143504532,0.036836935,0.032802493,0.129905277,0.969062483,0.03196347,0.027061045,0.062857143,0.035087719,0.018121302,0.132539683,0.308823529,0.061016949,0.065217391,0.06271777,CD42b
0.311861744,0.261245675,0.353658537,0.36244898,0.993450042,0.996747433,0.997315098,0.999464286,0.997988939,0.99410609,0.992716679,0.998172901,0.999340224,0.992946708,0.997301673,0.99939976,0.99264,0.993472585,0.992153444,0.999771936,0.996204934,0.433179072,0.999463231,0.999372779,0.993589744,1,0.998537477,0.997630332,0.983050847,0.99801456,0.928571429,0.961937716,CD43
0.997008055,0.997410668,1,0.998,0.973061798,0.99857367,0.998576484,1,0.999826585,0.997443,0.990797546,0.99765945,1,0.999148936,0.995702006,0.999208736,0.998374512,0.995184591,0.999578592,0.999425036,0.978586724,0.130916064,1,1,1,1,0.995323741,1,1,1,1,1,CD44
0.334543424,0.649064171,0.069491525,0.080414013,0.118825655,0.017957828,0.019264296,0.00660579,0.001186521,0.001258653,0.2877429,0.240692342,0.023675065,0.005344418,0.023760494,0.660972405,0.00729927,0.031358885,0.000940291,0.010451897,0.082763857,0.010136491,0.329274233,0.024328533,0.016129032,0.634920635,0.92854068,0.074666667,0.245283019,0.433762301,0.025641026,0.066115702,CD45R - B220
0.99978903,1,1,1,0.987991038,0.978416405,0.978471843,1,0.969803664,0.970056497,0.999346405,0.999660416,1,0.999256229,0.999050847,1,0.978085051,1,0.971331058,0.44971781,0.294190358,0.03112656,0.995098039,0.990275813,0.632352941,1,0.998487713,0.995234313,1,0.999313658,1,0.989547038,CD45RB
0.381917559,0.483060109,0.357142857,0.273525721,0.425257256,0.546856612,0.555766526,0.498123968,0.662391501,0.445288754,0.079325422,0.283077046,0.450772704,0.631040892,0.249012378,0.09662412,0.478908886,0.330985915,0.516267429,0.890160592,0.949906367,0.811477847,0.102150538,0.348980377,0.971014493,0.102941176,0.103556077,0.888526373,0.846153846,0.584306096,0.0625,0.201388889,CD46
0.353153153,0.298718813,0.501026694,0.35701275,0.342550661,0.439254303,0.450774231,0.352783505,0.576364893,0.34964503,0.164915117,0.220302376,0.259582342,0.466607302,0.232177407,0.119886665,0.350058343,0.396363636,0.335854766,0.002109902,0.009135201,0.000178534,0.193653377,0.582701062,0.069230769,0.055555556,0.075715605,0.21177686,0.393939394,0.181197877,0.071428571,0.376033058,CD48
0.001572327,0,0.005540166,0.001083424,0.003235695,0.002514405,0.002672844,0.000265675,0.004112876,0.001468968,0.000970874,0.004230529,0.00199071,0.021778584,0.004057618,0.000421585,0.001469868,0,0.001854141,0.003449125,0.032824427,0.003652968,0.002721829,0.007352941,0.032786885,0.017857143,0.002642008,0.1015625,0.264150943,0.020689655,0.027777778,0.012244898,CD49a
0.035626102,0.037256562,0.035087719,0.02997003,0.03797819,0.031952443,0.027558225,0.012473523,0.021426385,0.046693826,0.081967213,0.048075748,0.020906949,0.020602219,0.05526075,0.065280289,0.066466552,0.025581395,0.075928918,0.338018415,0.885095754,0.999842478,0.152960526,0.03947969,0.584745763,0.410714286,0.082502267,0.918134715,0.929824561,0.240160643,0.655172414,0.787037037,CD49b
0.182096873,0.005050505,0.113461538,0.433913043,0.187331478,0.254178442,0.242979075,0.047021319,0.326143004,0.291159013,0.130757801,0.110256145,0.036986612,0.235402581,0.138772077,0.096481957,0.343441725,0.161347518,0.392101551,0.00114323,0.011896431,0.002526566,0.179403794,0.167570232,0.008264463,0.089285714,0.026124819,0.007915567,0.042553191,0.021310182,0.027777778,0.038135593,CD49c
0.999594978,1,0.998734177,1,0.936099204,0.890014514,0.91285323,0.946947775,0.882141083,0.944669688,0.993757803,0.99580372,0.998878205,0.974689165,0.996112601,0.999145938,0.733414044,0.900979325,0.680511182,0.015802716,0.998083067,0.029406841,0.990229397,0.955695156,0.966019417,1,0.999214454,0.996287129,1,0.999369483,1,1,CD49d
0.066824165,0.056362084,0.133196721,0.050043898,0.928895051,0.943728402,0.948205265,0.951341519,0.945133964,0.942635659,0.984522786,0.920935029,0.882797271,0.83643617,0.912844037,0.979268691,0.915275459,0.974468085,0.899894626,0.974998822,0.281884058,0.996165036,0.987968533,0.922044175,0.87826087,0.9375,0.999111901,0.998176846,1,0.987124464,0.829268293,0.931330472,CD49e
0.020521353,0.008632138,0.025089606,0.03064275,0.792730766,0.889382168,0.882605434,0.915297092,0.872818345,0.88347875,0.844532279,0.674110718,0.81180061,0.693548387,0.659824532,0.586936643,0.946251768,0.955094991,0.943815134,0.892018298,0.997257268,0.995980845,0.804259175,0.808803913,0.42364532,0.901639344,0.653482373,0.931237721,0.84057971,0.201166181,0.396226415,0.424137931,CD49f
0.999075786,0.999465241,0.998575499,0.998683344,0.998914097,0.999847654,0.999827008,0.99985108,0.99993889,0.999719259,0.998697917,0.999759374,1,1,0.999567723,0.999763761,1,1,1,0.999241471,0.997984887,0.377168587,0.998697351,0.998990103,1,1,0.997895623,0.999392467,1,0.998619738,1,1,CD50
0.001635056,0.002437043,0.001988072,0.000859107,0.000257304,0.000350493,0.000298864,0.000423012,0,0.000356506,0.000758725,0.000164853,0.000242424,0,0.000187512,0.000156789,0.000393391,0.001709402,0,0.004355443,0.083397093,0.596541787,0.00226886,0.00198107,0,0.043478261,0.000869943,0.101435407,0.209302326,0.038341158,0,0.014218009,CD51-61
0.001170412,0.000556793,0.002836879,0.000648508,0.001029813,0.000664116,0.000466318,0.00030125,0.000258331,0.001373626,0.001336898,0.001585173,0,0.000437254,0.001604434,0.003055229,0.002286368,0,0.002583026,0.000698202,0.041666667,0.662012132,0.005424955,0.00254802,0,0.134328358,0.001332741,0.061677062,0.321428571,0.040965618,0.023809524,0.09561753,CD51
0.999129173,1,1,0.998349835,0.995324038,0.99823564,0.998210051,0.999227501,0.999311946,0.995768688,0.990812721,0.994202319,0.998895028,1,0.988443018,0.99471655,0.998275267,1,0.997821351,0.024144998,0.558342421,0.024704224,0.999542125,0.998572788,0.059907834,0.782608696,0.602207506,0.644320298,0.888888889,0.926760563,0.509090909,0.668831169,CD52
0.998636673,0.998403831,1,0.999029126,0.749103846,0.727831075,0.745443993,0.639289145,0.769442387,0.772072072,0.89733465,0.772769836,0.758593337,0.679004038,0.760746852,0.821725009,0.597811816,0.594170404,0.600221484,0.487921861,0.317663818,0.028842891,0.901570681,0.831871986,0.97260274,0.708333333,0.976272649,0.998175182,1,0.994544037,0.909090909,0.96812749,CD53
0.974358974,0.951456311,0.990491284,0.994065282,0.554099275,0.41362379,0.409733615,0.050448058,0.381974876,0.843094525,0.953692115,0.716945834,0.126136364,0.651933702,0.921517028,0.943366671,0.448397436,0.206471495,0.513557929,0.980138045,0.275648949,0.049026192,0.948346171,0.318338399,0.994535519,1,0.927860697,1,1,0.995165746,1,0.996350365,CD54
1,1,1,1,0.912106136,0.958427675,0.95649608,0.999483827,0.989276569,0.907142857,0.623809524,0.854851569,0.998624754,0.993830623,0.853416358,0.720674774,0.971742021,0.998430141,0.964484382,0.99987921,0.997727273,0.999659139,0.854831843,0.990049751,1,1,0.903306823,1,1,0.993573265,1,1,CD55
0.031356722,0.025974026,0.030927835,0.026484018,0.284886857,0.110084851,0.112953105,0.028375286,0.040309578,0.17762204,0.794782609,0.52575671,0.022700472,0.046718576,0.559386391,0.875213675,0.082330097,0.175588865,0.057476863,0.002268754,0.010349926,0.001977139,0.87739289,0.100254689,0.004424779,0.12,0.738762795,0.006940428,0.043478261,0.052161977,0,0.018404908,CD57
0.11706998,0.012474012,0.112162162,0.234736218,0.746605428,0.838181706,0.849841493,0.722246925,0.940881764,0.838625109,0.506195787,0.650340565,0.665129591,0.91896339,0.753490401,0.475178107,0.747928361,0.493386243,0.815986395,0.953154264,0.176855895,0.30679279,0.460391426,0.801277955,0.71875,0.275862069,0.374949,0.999197432,0.981481481,0.849577897,0.027777778,0.927419355,CD58
0.167045455,0.138525876,0.200294551,0.186031332,0.15266994,0.197822648,0.191783223,0.186507937,0.209431533,0.183461963,0.079123554,0.097080677,0.123858742,0.133149171,0.108023483,0.058816454,0.24504084,0.186704385,0.260350615,0.165556033,0.464941882,0.128250648,0.125259516,0.214006983,0.510460251,0.5,0.115649009,0.236609464,0.274509804,0.069905213,0.211538462,0.486187845,CD59
0.270913625,0.393841167,0.280437756,0.140891219,0.992445191,0.998704104,0.998554474,0.99950747,0.999653859,0.998631262,0.982708934,0.991973621,1,0.999496475,0.997122105,0.978658938,1,1,1,0.007127409,0.041281912,0.00558369,0.968247746,0.999289015,0.005882353,0,0.007849294,0.020027624,0.063291139,0.025374105,0.260869565,0.563573883,CD5
0.004500643,0.005896806,0.006793478,0.001840491,0.001301483,0.001459233,0.001309397,0.000587285,0.001247116,0.001558037,0.003012048,0.001171189,0.000332116,0.001322168,0.00230134,0.000784402,0.002500695,0.00269179,0.002500893,0.219198593,0.318116976,0.072170511,0.002422481,0.002784481,0.007142857,0.028169014,0.001640016,0.451727192,0.5,0.082452431,0.03125,0.014440433,CD62E
0.655447471,0.620829576,0.613885505,0.719801434,0.63511885,0.75600882,0.741899197,0.994251372,0.789192081,0.357962847,0.320655045,0.479547022,0.982129671,0.698376916,0.226008167,0.278563996,0.867171717,0.987669544,0.834569494,0.989366211,0.934911243,0.06569785,0.411092295,0.793845687,0.980314961,0.837837838,0.218543046,0.928888889,0.584269663,0.151394422,0.857142857,0.901315789,CD62L
0.014777367,0.013525699,0.013002364,0.016328829,0.029900688,0.020348918,0.020182147,0.012677006,0.015304848,0.028461538,0.068909387,0.04397222,0.017839766,0.02257568,0.053224646,0.060042807,0.021947528,0.015738499,0.023537104,0.333518047,0.951910828,0.864795054,0.126352642,0.034782609,0.598984772,0.016129032,0.016976297,0.948894748,0.913513514,0.240740741,0.835164835,0.442222222,CD62P
0.285017222,0.225974026,0.324675325,0.343296328,0.113461832,0.070108127,0.071444644,0.023986294,0.056343578,0.099779249,0.204132231,0.184089058,0.039410828,0.100864553,0.209950879,0.251677852,0.059517954,0.040540541,0.063089623,0.888537619,0.998180716,0.735379789,0.427087661,0.148230849,0.984693878,0.616666667,0.389147944,0.998679868,0.985714286,0.503002001,0.895833333,0.906666667,CD63
0.001369863,0.001961746,0.001639344,0,0.001650832,0.001762708,0.001635531,0.00091617,0.001654633,0.001531394,0.004605263,0.001499507,0.001768173,0.002994012,0.001190193,0.001332268,0.002680167,0.004261364,0.00230858,0.117873719,0.00422833,0.000555671,0.002728513,0.00083091,0,0,0.002039152,0.95035461,0.857142857,0.239224138,0,0.404181185,CD64
0.062441093,0.046698873,0.144215531,0.049191375,0.024454726,0.026958923,0.025522042,0.03349687,0.024517435,0.017831669,0.021879022,0.02013771,0.029806259,0.017458101,0.01974307,0.014771049,0.03811309,0.073353293,0.028675283,0.998860275,0.911926606,0.004874493,0.004734848,0.037692847,0.059405941,0.03030303,0.002493766,0.042857143,0.222222222,0.332290852,0.028571429,0.047619048,CD66
0.029216467,0.033437827,0.026420079,0.02125,0.101299083,0.109799327,0.109127457,0.165823496,0.111473393,0.031005662,0.014634146,0.089621914,0.269248431,0.095418243,0.028958631,0.008693714,0.115447598,0.243933589,0.078817734,0.99843084,0.691776522,0.03825376,0.01217862,0.115143699,0.063291139,0.028169014,0.002818035,0.257794677,0.534482759,0.472163495,0,0.034042553,CD66a-c-e
0.089492874,0.090317919,0.097560976,0.085173502,0.113353181,0.112267897,0.111940752,0.126131387,0.112898592,0.09541698,0.108783239,0.110676629,0.192189557,0.127622378,0.096485519,0.085451827,0.113256785,0.16828479,0.101023018,0.999831728,0.995148248,0.067152302,0.010160428,0.150566289,0.070093458,0.145454545,0.019197208,0.054123711,0.203125,0.081269841,0.023809524,0.018867925,CD66b
0.08779702,0.122232916,0.070847851,0.055743243,0.285961569,0.32314753,0.321182853,0.523848349,0.316089882,0.094520904,0.030358227,0.236217472,0.702854469,0.295275591,0.070966855,0.027081468,0.335214157,0.654613466,0.248110417,0.999817137,0.733018868,0.072488008,0.015384615,0.574059622,0.085271318,0.050847458,0.019877676,0.640226629,0.833333333,0.222222222,0.128205128,0.122171946,CD66c
0.003208066,0.00110011,0.008522727,0.001270648,0.001340851,0.001608545,0.001313869,0.00087745,0.001118568,0.001078749,0.005592841,0.000971503,0.001036986,0,0.002143048,0.000237982,0.003548196,0.007614213,0.001583531,7.36E-05,0.006982157,0.043758149,0.006131834,0.00275989,0,0.01754386,0.000417188,0.002697842,0.032258065,0.012592593,0,0.00729927,CD68
0.018331053,0.0148721,0.043650794,0.010462075,0.011340929,0.011768957,0.012423447,0.002943774,0.020216401,0.012126656,0.001481481,0.0128734,0.004682844,0.030794165,0.018818949,0.006369427,0.007209063,0.003401361,0.008119925,0.002273752,0.026184539,0.4371265,0.034404708,0.095188128,0.051587302,0.157894737,0.045153756,0.119315403,0.188034188,0.042489527,0.078947368,0.064102564,CD69
0.458108108,0.475395034,0.667919799,0.35944206,0.992044301,0.997630071,0.998313445,0.999579066,0.999748886,0.997349823,0.982799526,0.995623004,0.999842346,0.998429319,0.995914198,0.99184953,0.992599445,0.997896951,0.990853659,0.105591446,0.142305216,0.08639517,0.980529595,0.989177189,0.126086957,0.184210526,0.744493392,0.175311504,0.286713287,0.208653846,0.118518519,0.204225352,CD6
0.106090808,0.021151008,0.140929535,0.197118533,0.007973389,0.007024109,0.003907331,0,0.00201697,0.014321657,0.003778338,0.009515813,0.000524751,0.003067485,0.018060606,0.009448631,0.032124963,0,0.041539634,0.000274484,0.007836991,0.00037571,0.018697614,0.009234321,0,0.139534884,0.007692308,0.004468719,0,0.016726404,0,0.019337017,CD70
0.208711857,0.154869611,0.121495327,0.313660477,0.010262318,0.015716314,0.012019859,0.002881844,0.017554168,0.013544018,0.000609756,0.003612717,0.00148423,0.01011236,0.007026729,0.000616827,0.045792079,0.003120125,0.057389937,0.000171377,0.03709893,0.05138697,0.019102621,0.031403509,0.048387097,0.071428571,0.003539823,0.077917659,0.16,0.107230392,0.159090909,0.137535817,CD71
0.574059561,0.592116538,0.253731343,0.677884615,0.063737765,0.032010998,0.033528236,0.028128822,0.037699792,0.038133182,0.012915129,0.11380739,0.403061224,0.233404711,0.067680608,0.02810612,0.02063185,0.027777778,0.019877676,0.000495295,0.006565308,0.000547479,0.049853372,0.212978369,0,0.078431373,0,0.0066313,0.058823529,0.010006254,0.065789474,0.041899441,CD73
0.684892086,0.629032258,0.655430712,0.75284738,0.01312245,0.007675502,0.006843289,0.000541419,0.007035702,0.01547744,0.00855223,0.018996186,0.004311008,0.038689301,0.037134543,0.008092738,0.013737688,0.002328289,0.017258883,0.147933957,0.335054874,0.072221311,0.02020202,0.026040774,0.006060606,0.055555556,0.003474903,0.633861551,0.633333333,0.24099723,0.175,0.469924812,CD74
0.002805049,0.001757469,0.004024145,0.002793296,0.000616364,0.000762777,0.000759549,0.00021692,0.000737696,0.000384615,0.00330033,0.000305306,0,0,0.000210172,0.00054093,0.000843526,0.001855288,0.000560852,0.002353983,0.007617729,0.006126687,0.004545455,0.003674338,0.031055901,0.019230769,0.002635046,0.01200565,0.058823529,0.01691475,0,0,CD79a
0.896440823,0.993229167,0.972972973,0.76366843,0.002770492,0.002430872,0.002238138,0.003060332,0.001735888,0.001678255,0.005079007,0.003097294,0.005763214,0.003205128,0.00252324,0.001774426,0.003880266,0.007643312,0.002526164,0.016479749,0.085205267,0.01522912,0.013254786,0.018040649,0.022058824,0.046511628,0.00295421,0.169440242,0.475409836,0.065723794,0.083333333,0.083333333,CD79b
0.03760948,0.032178218,0.046925566,0.039329934,0.841796296,0.83701394,0.836579453,0.989081456,0.859335248,0.647373108,0.564413634,0.861895551,0.994551003,0.964628297,0.827492447,0.781014493,0.843926789,0.91198786,0.823036187,0.004880467,0.02952433,0.001207001,0.894407159,0.9454915,0.006493506,0.957142857,0.993844891,0.016083916,0.129411765,0.069751381,0.085714286,0.071698113,CD7
0.351857941,0.040683483,0.2625,0.717668488,0.007258379,0.013349001,0.002850657,0.000252653,0.002712784,0.006930693,0.000751315,0.000649657,0,0.002164502,0.000944882,0.000341939,0.106873823,0.011527378,0.128382268,0.000389139,0.011505273,0.001332929,0.012584705,0.00738613,0,0.019607843,0.000481232,0.029377203,0.123076923,0.03537415,0.023529412,0.059006211,CD80
0.998908595,0.998664887,0.998389694,0.999228395,0.985370295,0.994041334,0.995383354,0.99924041,0.998727735,0.983260366,0.993983957,0.992161037,0.99476678,0.997222222,0.986176515,0.996595397,0.98473789,1,0.981132075,0.011749676,0.997938853,0.338529149,0.999061033,0.998015479,0.361204013,1,0.993662291,0.792421053,0.834645669,0.841650033,0.417910448,0.962382445,CD81
0.998796389,0.999041227,0.998800959,0.998907104,0.931526856,0.994221463,0.994576621,0.994385777,0.999314599,0.992366412,0.94835966,0.853235862,0.988081049,0.991363124,0.858912224,0.703056288,0.990946715,0.967548077,0.997654155,0.99878499,0.994787789,0.964261984,0.755338904,0.976628782,0.992957746,0.693877551,0.245074862,0.998363339,1,0.89957265,0.976190476,0.954372624,CD82
0.005388761,0.006837607,0.010695187,0,0.015013649,0.024176852,0.025227964,0.002733307,0.045343826,0.013975617,0.012313105,0.007302481,0.018072289,0.0375,0.003528028,0.001757469,0.016159105,0.016778523,0.016535433,0.02351433,0.107276119,0.004391382,0.035696579,0.138149816,0.010752688,0.018181818,0.000927644,0.132428941,0.349206349,0.153581267,0.056818182,0.102702703,CD83
0.461473566,0.591597796,0.664884135,0.235863095,0.788665166,0.729691717,0.73443786,0.273998136,0.892219195,0.789048789,0.919863598,0.856037152,0.675620258,0.964753273,0.938213444,0.877308707,0.687457856,0.132758621,0.830775789,0.23237834,0.983471074,0.974042851,0.807017544,0.701630763,0.941176471,0.476190476,0.171861086,1,0.957446809,0.488925349,0.666666667,0.898617512,CD84
0.028541775,0.021414666,0.023219814,0.035886818,0.110859513,0.140714385,0.146579157,0.069382884,0.178084119,0.176229508,0.052027544,0.074926387,0.113358071,0.099675475,0.06388613,0.049343832,0.095641646,0.10075188,0.095092025,0.999411955,0.938232162,0.105314991,0.088334133,0.104485582,0.654867257,0.028985507,0.004300235,0.998963731,1,0.9195231,0.083333333,0.784037559,CD85a
0.212563915,0.374315277,0.124816446,0.07106274,0.189791581,0.223790721,0.225898097,0.295929769,0.251299134,0.077689827,0.030054645,0.146895998,0.394388849,0.239279588,0.065029129,0.019767992,0.203111242,0.316489362,0.169154229,0.999758985,0.391534392,0.022156502,0.060209424,0.463807531,0.558823529,0.096774194,0.095302013,1,1,0.931630972,0.517241379,0.609375,CD85d
0.006845564,0.004475703,0.011320755,0.008460237,0.002053846,0.002419458,0.001169895,0.000521105,0.001638311,0.001221996,0,0.001650528,0.001610738,0.001623377,0.0013947,0.001929486,0.001673173,0.00295858,0.00113701,0.15378163,0.294902334,0.057057057,0.00180072,0.004753673,0.008230453,0.046511628,0.000444247,0.298405467,0.375,0.068493151,0.80952381,0.012539185,CD85g
0.003611039,0.004383219,0.006051437,0.002103787,0.001155719,0.001502603,0.001305535,0.000669905,0.000929235,0,0.010050251,0.000583431,0.000384689,0.000949217,0.001149992,0.000125251,0.002868983,0.006042296,0.002056767,0.457921089,0.195207893,0.016992626,0.007132668,0.004196113,0.157894737,0.076923077,0.003674782,0.841666667,0.886363636,0.484261501,0.03125,0.675213675,CD85h
0.679632063,0.616438356,0.772277228,0.706367041,0.070843471,0.012991889,0.013861723,0.005215124,0.00335097,0.018295404,0.108327691,0.149709884,0.007654836,0.012184508,0.153900112,0.270224805,0.006367174,0.013384321,0.004888889,0.079701453,0.254612546,0.035372451,0.316205534,0.039210789,0.030487805,0.217391304,0.185064935,0.961158192,0.984126984,0.938395415,0.558139535,0.67768595,CD85j
0.013828633,0.003265839,0.016447368,0.022979985,0.001029506,0.001529999,0.001279247,0.000705965,0.000606934,0.000608458,0.010437052,0.000449357,0,0.000989609,0.000475436,0.000621891,0.003342246,0.005208333,0.002936242,0.02355229,0.154336735,0.023179838,0.004810005,0.001207729,0,0.023255814,0.000958773,0.994166667,1,0.711627907,0.923076923,0.715555556,CD85k
0.200918762,0.028716216,0.093797277,0.446416382,0.008049928,0.007666812,0.005526326,0.00111839,0.003215434,0.012687428,0.02125,0.008405191,0.001147886,0.005247813,0.018163758,0.005603985,0.024520591,0.001560062,0.030460922,0.065062726,0.207942238,0.040144107,0.016032694,0.009097396,0.123809524,0.096153846,0.00162206,1,1,0.941651148,0.428571429,0.897435897,CD86
0.000309789,0,0.001919386,0,0.000292109,0.000416667,0.000424508,0,0.000354484,0,0.003977725,0.000106451,0,0,0.000178731,0.000148017,0.000387147,0,0.000493583,0.206372936,0.021367521,0.000376705,0.000512033,0.00149328,0.011976048,0.047619048,0.000869943,0.602662929,0.597222222,0.263494318,0,0.078431373,CD87
0.006684173,0.008125363,0.011217949,0.003207184,0.000982336,0.001108878,0.000864848,0.000171556,0.000918063,0.002134219,0,0.000751282,0.000405351,0.000645161,0.001220008,0.000640451,0.003150599,0.001666667,0.003575685,0.256679348,0.317345598,0.090397783,0.009127789,0.007389163,0.025252525,0.033898305,0.004028648,0.537212449,0.5375,0.103168755,0.029411765,0.030172414,CD88
0.044596508,0.046372068,0.052884615,0.04200542,0.04495647,0.044239115,0.044742995,0.044177417,0.044506592,0.044652581,0.047318612,0.045551666,0.040373345,0.048913043,0.04818473,0.044937809,0.041136141,0.04886562,0.037735849,0.999695771,0.418106015,0.095123975,0.006866111,0.014135122,0.034825871,0.090909091,0.00554371,0.974778459,0.93442623,0.482583454,0.022727273,0.044897959,CD89
0.006443299,0.003904555,0.006880734,0.010576415,0.348993191,0.001638728,0.001485749,0.001938235,0.001268422,0.000704225,0.002071466,0.825302041,0.971231829,0.889145497,0.797295836,0.735544128,0.002307101,0.002560819,0.001971738,0.010665274,0.027514522,0.007728053,0.510485321,0.379854224,0.01484375,0.018518519,0.022384175,0.040600798,0.081521739,0.047076689,0.012738854,0.026963658,CD8b
0.006834421,0.007440476,0.016427105,0.003404255,0.003823316,0.005886536,0.006394956,0.001812689,0.007263923,0.012802768,0.000731529,0.001366604,0.001539477,0.001761597,0.001843164,0.000593032,0.002061147,0.001845018,0.002150538,0.001873779,0.061376317,0.002305412,0.007508212,0.00265252,0.014705882,0.044117647,0.008656224,0.048689139,0.102564103,0.021923621,0,0.011583012,CD90
0.003284072,0.001124227,0.010385757,0.002594034,0.001171389,0.001849759,0.001897533,0.000701139,0.000933562,0.001889169,0.013968254,0.000356221,0,0,0.00038845,0.000665247,0.001618647,0.003642987,0.000804829,0.000210071,0.007787151,0.000244638,0.004655493,0.001267427,0,0,0,0.829505915,0.859375,0.638637943,0,0.444444444,CD91
0.004988775,0.005297234,0.002949853,0.00355366,0.001480358,0.001478197,0.001213961,0.000494478,0.001103981,0.000825537,0.004507405,0.001475486,0.001287475,0.001935172,0.002063071,0.001057579,0.003767661,0.003021148,0.004022526,0.724152643,0.131710362,0.057263612,0.006325778,0.003929788,0.01986755,0.016393443,0.001378676,0.999212598,1,0.733388023,0.489361702,0.923076923,CD93
